model,seed,condition,attack,epsilon,sample_index,true_label,clean_prediction,clean_confidence,input_prediction,input_confidence,purified_prediction,purified_confidence,reconstruction_error,threshold,threshold_fpr,detected,decision,final_prediction,original_correct,purified_correct,final_correct,safe_outcome,is_attack,device
smallcnn_standard,42,PGD,PGD,0.25,349,7,7,0.9991868138313293,8,0.725325882434845,7,0.4638989269733429,0.058290112763643265,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,350,2,2,0.99998939037323,0,0.9999438524246216,0,0.9439254403114319,0.06260332465171814,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,False,False,False,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,351,0,0,0.9767863750457764,8,0.9961929321289062,4,0.6464158296585083,0.06843426078557968,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,352,4,4,0.9999862909317017,9,0.999998927116394,4,0.997675359249115,0.0681169405579567,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,4,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,353,3,3,1.0,8,0.9998550415039062,3,0.9811807870864868,0.07154954969882965,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,3,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,354,8,8,0.9999979734420776,2,0.9971368312835693,8,0.9944881796836853,0.07079964876174927,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,355,7,7,0.9990259408950806,9,0.9994856119155884,9,0.5915290117263794,0.060751140117645264,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,356,5,5,0.9999995231628418,8,0.9609380960464478,0,0.40652307868003845,0.07387927919626236,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,357,2,2,0.9999985694885254,8,1.0,8,0.39630329608917236,0.07240975648164749,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,358,8,8,1.0,5,0.999883770942688,8,0.9939163327217102,0.06493677943944931,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,359,2,2,1.0,8,0.9997171759605408,2,0.8993746042251587,0.07754026353359222,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,2,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,360,8,8,1.0,3,0.7696846127510071,8,0.9817320704460144,0.06242100149393082,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,361,7,7,0.9998769760131836,8,0.9999656677246094,7,0.49129271507263184,0.060007572174072266,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,362,1,1,0.9999959468841553,8,0.9999982118606567,1,0.9928688406944275,0.05733369290828705,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,363,8,8,0.9999994039535522,5,0.9970608353614807,6,0.5952339172363281,0.0627567321062088,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,364,1,1,0.9999991655349731,8,0.999971866607666,1,0.9971076846122742,0.052742548286914825,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,365,5,5,1.0,8,0.9972378015518188,8,0.5630848407745361,0.059172552078962326,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,366,8,8,1.0,8,0.45183807611465454,8,0.7663664221763611,0.059320658445358276,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,True,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,367,3,3,0.9999998807907104,8,0.9994875192642212,3,0.7342029809951782,0.07420960068702698,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,3,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,368,5,5,1.0,8,0.9999916553497314,5,0.9056716561317444,0.06804469227790833,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,5,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,369,6,6,0.9999672174453735,4,0.9999995231628418,6,0.8365059494972229,0.07176366448402405,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,370,0,0,1.0,2,0.6846267580986023,0,0.9999855756759644,0.07794925570487976,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,371,5,5,0.9999997615814209,3,0.9930673837661743,8,0.3654564917087555,0.05984178185462952,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,372,0,0,0.9998441934585571,8,0.9999339580535889,0,0.988493025302887,0.06635038554668427,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,373,0,0,1.0,6,0.6873735189437866,0,0.999991774559021,0.08161178976297379,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,374,2,2,0.9999419450759888,8,0.9999996423721313,2,0.8775872588157654,0.062489986419677734,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,2,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,375,2,2,0.9999997615814209,4,0.9973581433296204,2,0.9827085137367249,0.05208497494459152,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,2,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,376,6,6,0.9999043941497803,0,0.9995600581169128,6,0.9959092140197754,0.05278638377785683,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,377,3,3,0.9999035596847534,5,0.9999934434890747,5,0.9241664409637451,0.05396948382258415,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,5,False,False,False,False,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,378,9,9,0.9999895095825195,8,0.9997534155845642,9,0.908266544342041,0.05936999246478081,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,9,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,379,4,4,1.0,8,0.8383917808532715,4,0.9786183834075928,0.06216254457831383,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,4,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,380,8,8,0.9999998807907104,9,0.9753702282905579,8,0.6731743216514587,0.053837891668081284,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,381,1,1,0.9999946355819702,8,0.9994240999221802,1,0.999594509601593,0.05583995580673218,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,382,0,0,0.9999170303344727,5,0.8240435123443604,0,0.8249407410621643,0.07203881442546844,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,383,1,1,0.9999312162399292,8,0.9999995231628418,1,0.9927331209182739,0.0619034469127655,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,384,6,6,0.9999938011169434,8,0.9999997615814209,6,0.9788998365402222,0.06851915270090103,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,385,3,3,0.9999985694885254,2,0.9851574897766113,1,0.41105860471725464,0.05435018613934517,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,386,4,4,0.9999996423721313,9,0.999907374382019,4,0.9940980672836304,0.06457529962062836,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,4,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,387,3,3,0.9999786615371704,5,0.9999970197677612,3,0.7289310693740845,0.06115950271487236,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,3,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,388,1,1,0.9999973773956299,4,0.9995505213737488,1,0.99383944272995,0.04266003146767616,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,389,3,3,1.0,8,0.999998927116394,3,0.941579282283783,0.07183883339166641,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,3,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,390,0,0,0.9999841451644897,8,0.9999557733535767,0,0.9988493919372559,0.06824583560228348,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,391,9,9,0.9994550347328186,5,0.9999995231628418,5,0.6721259951591492,0.05100663751363754,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,392,3,3,0.9999998807907104,8,0.9997807145118713,3,0.9708365201950073,0.06716268509626389,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,3,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,393,3,3,0.9994803071022034,9,0.9999697208404541,4,0.3474425971508026,0.05848391354084015,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,394,3,3,0.9999957084655762,4,0.5520685315132141,4,0.8125880360603333,0.056069180369377136,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,4,False,False,False,False,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,395,2,2,0.999974250793457,8,0.9999998807907104,3,0.510651707649231,0.06294749677181244,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,396,7,7,0.9999885559082031,8,0.9690782427787781,7,0.9651694297790527,0.07140999287366867,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,7,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,397,5,5,1.0,8,0.8604580163955688,5,0.5530749559402466,0.06664721667766571,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,398,2,2,0.9946164488792419,7,0.9979670643806458,2,0.9294034838676453,0.054591722786426544,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,2,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,399,0,0,1.0,9,0.9467094540596008,0,0.9999816417694092,0.0718376487493515,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,400,8,8,0.7230465412139893,0,0.9999616146087646,0,0.9887949228286743,0.06538616120815277,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,False,False,False,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,401,9,9,0.9999866485595703,8,0.9999995231628418,4,0.6835402846336365,0.06559213250875473,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,402,2,2,0.9977725148200989,0,0.9999996423721313,2,0.4839939773082733,0.07020740211009979,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,403,2,2,0.9999901056289673,4,0.9947787523269653,4,0.3945826590061188,0.051867708563804626,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,404,0,0,0.9999994039535522,9,0.9930024743080139,0,0.9999459981918335,0.05274976044893265,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,405,5,5,1.0,8,1.0,5,0.8454920649528503,0.06097809225320816,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,5,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,406,6,6,0.9999970197677612,8,0.9990052580833435,6,0.9437146782875061,0.06472250819206238,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,407,6,6,0.9999996423721313,8,0.9968913197517395,6,0.9419674277305603,0.07688283175230026,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,408,2,2,0.9999926090240479,1,0.7765086889266968,2,0.9923539161682129,0.05740828439593315,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,2,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,409,5,5,0.9968906044960022,9,0.9574998021125793,8,0.5399364233016968,0.0600714236497879,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,410,7,7,0.9990072846412659,2,0.9596837162971497,7,0.45155826210975647,0.06435956060886383,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,411,3,3,1.0,8,0.9999996423721313,8,0.8771381378173828,0.07324886322021484,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,False,False,False,False,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,412,9,9,0.9999992847442627,4,0.9969817996025085,9,0.7633525729179382,0.059951748698949814,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,9,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,413,9,9,0.9998840093612671,4,0.999964714050293,9,0.4728175103664398,0.059367891401052475,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,414,7,7,0.9998000264167786,8,0.9999003410339355,1,0.6774014830589294,0.061277084052562714,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,415,7,7,0.9998888969421387,8,0.9980302453041077,7,0.6521793603897095,0.05849539116024971,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,416,2,2,0.9997662901878357,8,1.0,8,0.9491161108016968,0.06739011406898499,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,False,False,False,False,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,417,1,1,0.9998397827148438,2,0.9889299273490906,1,0.9981316924095154,0.05603966489434242,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,418,4,4,0.7539661526679993,9,0.9999020099639893,9,0.7971316576004028,0.056590430438518524,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,9,False,False,False,False,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,419,9,9,0.9998703002929688,8,0.9999988079071045,1,0.5481587648391724,0.06066729500889778,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,420,2,2,0.9999899864196777,3,0.939009428024292,2,0.9969220757484436,0.048703260719776154,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,2,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,421,2,2,0.9999995231628418,1,0.4923492968082428,2,0.994956910610199,0.05506688728928566,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,2,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,422,3,3,1.0,8,0.8218070864677429,1,0.2318313866853714,0.06538575142621994,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,423,3,3,0.9998683929443359,8,0.9999996423721313,8,0.8707499504089355,0.06073634326457977,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,False,False,False,False,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,424,5,5,0.999992847442627,8,0.9999998807907104,9,0.5792104601860046,0.07287832349538803,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,425,7,7,0.9998794794082642,8,0.9999849796295166,7,0.7220460176467896,0.06733223050832748,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,7,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,426,7,7,0.9999624490737915,8,0.9975647926330566,7,0.9736306667327881,0.054620444774627686,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,7,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,427,8,8,1.0,3,0.7100895643234253,8,0.999930739402771,0.06160632520914078,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,428,3,3,0.9999998807907104,8,0.9741836786270142,9,0.7526344060897827,0.07111748307943344,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,9,False,False,False,False,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,429,8,8,1.0,3,0.9801310896873474,8,0.9835912585258484,0.06723702698945999,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,430,1,1,0.9999974966049194,4,0.9985156655311584,1,0.956490159034729,0.04690028727054596,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,431,1,1,0.9580987691879272,8,0.9999995231628418,1,0.8753311038017273,0.0665300115942955,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,432,3,3,0.9999995231628418,8,1.0,3,0.6841274499893188,0.07910360395908356,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,433,8,8,1.0,8,0.9999929666519165,8,0.9966453909873962,0.07540962845087051,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,True,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,434,9,9,0.9999791383743286,4,0.999996542930603,4,0.697500467300415,0.056714173406362534,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,435,6,6,0.9999995231628418,4,0.9968942403793335,6,0.9911003708839417,0.06577282398939133,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,436,9,9,0.9986565113067627,4,0.999987006187439,4,0.8370068073272705,0.05449146777391434,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,4,False,False,False,False,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,437,5,5,1.0,8,0.9992101192474365,5,0.444571316242218,0.06818094849586487,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,438,4,4,0.9999995231628418,1,0.44892749190330505,4,0.9997678399085999,0.054275400936603546,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,4,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,439,3,3,0.9999711513519287,8,0.999765932559967,9,0.42688414454460144,0.06794246286153793,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,440,3,3,1.0,8,0.9999996423721313,3,0.9912176728248596,0.07724010944366455,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,3,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,441,2,2,0.9999986886978149,8,0.9999996423721313,2,0.5054104328155518,0.05879323184490204,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,442,8,8,0.999581515789032,2,0.9999386072158813,2,0.8312717080116272,0.04889877885580063,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,2,False,False,False,False,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,443,9,9,0.9992916584014893,8,0.9999593496322632,4,0.7296296954154968,0.07617618143558502,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,4,False,False,False,False,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,444,9,9,0.9999971389770508,7,0.9988272786140442,9,0.9723556041717529,0.06299211084842682,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,9,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,445,7,7,0.9999878406524658,8,0.9995157718658447,7,0.9895222783088684,0.0754581168293953,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,7,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,446,6,6,0.9999998807907104,4,0.9368417263031006,6,0.9979879856109619,0.07986900955438614,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,447,2,2,0.9999992847442627,4,0.9705891609191895,2,0.9657235741615295,0.058852408081293106,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,2,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,448,8,8,0.9999997615814209,0,0.9852393865585327,6,0.3990255892276764,0.060538891702890396,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,449,2,2,0.9999994039535522,8,0.9999996423721313,2,0.7563714981079102,0.061475012451410294,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,2,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,450,5,5,1.0,4,0.5625942945480347,5,0.5092171430587769,0.07085037231445312,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,451,5,5,0.9999995231628418,8,0.9960448145866394,8,0.8136857748031616,0.06737758964300156,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,False,False,False,False,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,452,2,2,0.9999935626983643,0,0.9986128807067871,0,0.6766776442527771,0.06423118710517883,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,453,0,0,0.9999979734420776,8,0.9999959468841553,0,0.9993681311607361,0.06908280402421951,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,454,7,7,0.9999425411224365,8,0.9992457628250122,7,0.9315705895423889,0.0715162456035614,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,7,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,455,0,0,1.0,8,0.999993085861206,0,0.9999561309814453,0.07617951929569244,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,456,3,3,0.9999878406524658,8,0.9999929666519165,1,0.3341572880744934,0.07406876236200333,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,457,1,1,0.9999880790710449,8,0.9999760389328003,1,0.9873166084289551,0.05196797475218773,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,458,9,9,0.9999814033508301,4,0.999544084072113,4,0.8868851661682129,0.05841902270913124,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,4,False,False,False,False,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,459,2,2,0.9994291663169861,8,0.9999951124191284,4,0.4859313666820526,0.0751565471291542,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,460,0,0,0.9999507665634155,8,0.998778760433197,0,0.9896204471588135,0.062386248260736465,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,461,2,2,0.9844346642494202,3,0.9975484013557434,2,0.40724486112594604,0.06815941631793976,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,462,6,6,0.9999927282333374,8,0.9962345957756042,6,0.9835261702537537,0.0650034248828888,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,463,4,4,0.9999972581863403,8,0.9999997615814209,4,0.9988459348678589,0.0672728419303894,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,4,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,464,3,3,0.9999996423721313,8,0.9925494194030762,9,0.4270855188369751,0.06387338042259216,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,465,6,6,0.9999998807907104,8,0.9997358918190002,6,0.9946609139442444,0.06980159133672714,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,466,7,7,0.9969807267189026,8,0.9998970031738281,1,0.5372167825698853,0.06044501066207886,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,467,8,8,1.0,0,0.9905486702919006,8,0.8828529119491577,0.060384973883628845,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,468,5,5,0.9999995231628418,8,1.0,5,0.29177385568618774,0.07463012635707855,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,469,3,3,1.0,8,0.9999998807907104,3,0.8729928135871887,0.05442838370800018,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,3,False,True,True,True,True,cpu
smallcnn_standard,42,PGD,PGD,0.25,470,2,2,0.9897331595420837,4,0.9999593496322632,4,0.3085498511791229,0.05251328647136688,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
